game_id,team_id,team_name,player_id,player_name,points,rebounds,assists
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,a2ddef6d-8f1e-44d9-9e1a-8b4ef134351f,Patrick Ngongba II,0,0,1
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,61ecca46-a9ea-40fd-abd3-fdb30dac9b85,Stanley Borden,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,725f4c50-417e-4e9b-817c-b3e7b8167345,Isaiah Evans,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,db1479e7-3202-4d61-9200-464259a04684,Neal Begovich,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,9dd5bcf8-74b3-40d7-9173-bea73d0d8779,Cooper Flagg,27,7,4
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,e5f04229-5257-4047-8448-3918a7d0cccc,Khaman Maluach,6,0,1
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,e33bbf34-b7ce-4101-b2e6-b8d2140cd2d0,Cameron Sheffield,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,80bf72fe-5f22-43e6-9a06-d46e340c3409,Tyrese Proctor,7,1,2
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,f0f117de-9515-45a5-b8e0-a9e19398f38e,Caleb Foster,0,4,1
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,99d4d024-f1dc-4aee-96e1-4eeeb47d687f,Kon Knueppel,16,7,2
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,8c7eb91b-dd5a-4e01-8946-d9fc6218a7d8,Spencer Hubbard,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,bc2a3880-93b9-4de4-88fb-41f8a28de50a,Darren Harris,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,365737f6-1097-48dc-a86f-c2d27600ee15,Mason Gillis,0,2,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,6d43cd92-db02-4020-bde5-cb7ba9ef355b,Sion James,7,5,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,649143b8-d572-42ba-bd8e-199a8a37eaf6,Maliq Brown,4,3,3
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,58c3eae8-2550-4092-b2e0-bbce1f8b0cd6,Milos Uzan,7,3,2
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,12ef247a-8b2f-4d25-ae4f-5825523a506a,Kordelius Jefferson,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,0ba736dc-3607-441d-88e6-4198e679ca6c,L.J. Cryer,26,5,1
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,e6cb8a23-35ef-4af6-b193-9abc30eac546,Emanuel Sharp,16,3,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,25d87da8-f34a-41ba-af4c-6b3ba0bb73f3,Joseph Tugler,4,8,2
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,1e6ec2db-4d15-48b5-a003-ea18eec6d245,Cedric Lath,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,57bd2685-9794-438f-b123-f18cbcb41848,Ja'Vier Francis,4,1,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,1521a38c-d9e9-4f49-9e35-8e12932b67e7,Terrance Arceneaux,0,4,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,65c505a9-323d-4a9b-856f-f19adaf3deba,Mylik Wilson,2,2,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,4f58640d-c039-4a96-a33a-2eb6a1fa8dc1,J'Wan Roberts,11,12,5
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,25db5f0c-992d-430a-a97b-0f49e903dc6b,Mercy Miller,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,019fe74d-9d6b-4813-8e80-22a609565181,Ramon Walker Jr.,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,31144c57-b72b-4377-9d06-10d2ed54c658,Jacob McFarland,0,0,0
827d2ffd-3d6b-42e6-b089-62b7b8e664d0,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,7bbeba55-0a9d-48da-afb0-b6f07be51fcd,Chase McCarty,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,f813429b-4c67-47cd-9ae3-c7e3b52657ac,Reed Trapp,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,7558b2be-7d3e-41ec-8e62-944880f5b63a,JP Pegues,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,3522ea45-1530-4c00-912b-a9d78406166c,CJ Williams,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,94eb35d1-bb83-4982-983f-cb426999f75b,Joah Shay,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,0e8df01b-c9b6-4839-b794-2a1fa2b7455f,Dylan Cardwell,9,8,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,0abffed1-8a31-41f0-a952-a622a3b0b5f9,Presley Patterson,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,a753e0ae-b5a0-4c65-baa7-73d2a6e0e7ce,Blake Muschalek,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,f5e210af-58f6-4314-bf1c-f244de0ef7f7,Addarin Scott,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,98316382-8e4b-4679-8102-06778f9a2641,Denver Jones,10,1,2
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,fc8aeae6-8d78-4340-9876-e2a46ee563ec,Tahaad Pettiford,7,3,4
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,224b9563-3a69-4745-bb71-cb64255426c9,Johni Broome,15,7,2
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,d3080408-f406-4dde-9297-d3792f8a5feb,Drake Cardwell,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,e81176be-dd24-4c95-af62-5de9d7da5c68,Chris Moore,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,24c42b6c-8195-44f5-8eea-6a89b3b32d47,Chaney Johnson,6,5,1
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,f1683d18-6b55-4cd8-a124-3d15894f6c4a,Jahki Howard,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,60ae184a-72bf-42f8-b8b1-855015a159ad,Ja'Heim Hudson,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,52b19f1c-1b54-4560-9e41-1e8b6883d3f9,Chad Baker-Mazara,18,1,2
eaba35d4-535f-45b9-b38e-a614a9907e2c,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,9700a4f5-12b8-4602-a196-172f872b2db8,Miles Kelly,8,4,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,4b23c11d-8610-4ff1-a049-618245e90698,Bennett Andersen,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,008b59d7-16db-46af-a372-5ecb8e813e99,Will Richard,7,6,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,1cd06efa-1419-458c-aa84-e7f493204b62,Thomas Haugh,12,7,1
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,ecea1c09-1d25-4a7c-82ed-4a52723826b3,Sam Alexis,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,f7ae7e3c-21dd-41d3-9c72-0cbdc9fe4a53,Micah Handlogten,0,4,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,ee31b2a3-520b-4717-939f-eeed249fbef6,Olivier Rioux,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,9c99c46d-0b88-4ead-bf99-5d7fcde0c920,Alijah Martin,17,3,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,581366a8-a150-4932-be94-7743c314f34a,Walter Clayton Jr.,34,4,2
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,da845d7c-ce11-445c-81c7-6b010bb90084,Alex Condon,1,4,3
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,586b75d3-0222-4953-84e7-6a60c960d9f8,Urban Klavzar,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,6aa036df-1242-4ada-b3b9-fde3075a34b9,Viktor Mikic,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,1e821cbb-c487-4809-b560-b216995ac0b6,Rueben Chinyelu,5,9,1
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,2c99fb55-da8b-423f-ad58-ac063f79776d,Denzel Aberdeen,3,1,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,131402b9-14a0-4f48-b63c-0d03eec89f92,Kevin Pazmino,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,617f88ed-353b-4507-8344-4e7dff503e39,Isaiah Brown,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,a9bc1442-4a81-4268-9fd2-ad676ab5fcfe,Kajus Kublickas,0,0,0
eaba35d4-535f-45b9-b38e-a614a9907e2c,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,53ef749f-e84a-4cc4-b018-bf2a103caef6,Cooper Josefsberg,0,0,0
