seed,team_id,team_name,player_id,player_name
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,07540208-743d-40ef-9c40-b2e2941384a8,Lincoln Ball
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,219d0546-9808-489b-b8d6-e83040b720d7,Greg Jones
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,2faa9ebb-0452-42cf-a330-3d7d28a17270,Julen Iturbe
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,3391080a-b8fa-49df-b050-50cb0895e17c,Matt Mayock
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,33df1435-a22e-4fe7-888a-bbf4242f19c4,Geoff Sprouse
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,53494cfb-3df8-4379-a516-777e27787046,Wyatt Nausadis
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,6fa28035-25d7-4a1c-b248-572cbd29efe9,Eric Michaels
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,7e32da3b-d4b1-4efc-a687-f37d1c379ff4,Shane O'Reilly
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,80f66bd2-3b78-413d-b4f8-ebd5c7573376,Noah Jones
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,816c0735-ccf1-459e-95c0-d651342dae12,Matt Rogers
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,8f48af84-b76b-436d-b56f-3dfa5165842c,Colin Smalls
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,9ebe3dd3-d9af-48ad-a304-6bd693591f63,Adam Holod
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,b0464c92-de3a-48a8-90c4-3dbbedd18aa0,Alex Daniels
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,c6fbe8d5-da12-477e-ae7f-d19bc300f781,Adrian Samuels
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,d0335a08-1bcb-475e-b309-df5c95c594a5,Elijah Stephens
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,e7705c8b-5caf-4584-a7d4-2ab98634da3b,Mason Whittaker
16,2f513e67-f019-4eec-9096-fbc5911858b6,American,f02a8cdf-ea72-4a87-9fe8-6d58cf484058,Gibraltar Coleman
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,042cbbba-67d0-4abb-852c-700f16cecc12,Devin McGlockton
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,17b0f450-6faf-4efb-9a1e-54a9e16c52e0,Jordan Williams
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,1c51f4b1-e74f-4c02-a069-08feb82b8980,Tyler Nickel
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,5dc2b235-dcd4-488f-9a64-2e3422ddc8cb,Coleson Messer
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,64404e37-a1be-43ce-87e4-27a507aadc13,JaQualon Roberts
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,675bc6dc-ed0c-4e0a-ac77-7d07cf472b06,Tyler Tanner
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,695eae60-a6a7-445a-a3e4-3af0f83c1f9d,Karris Bilal
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,69bed49d-3d47-4df1-89ac-1463269598a1,AJ Hoggard
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,6b4d231d-6304-42ea-a8de-0ce58fd6e733,Graham Calton
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,71ad7d90-6f3a-4bcf-8b95-3dcbc19d7816,MJ Collins Jr.
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,8f24b28f-f9bb-4355-b68c-fcac8d3a4a54,Alex Hemenway
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,a5eb9d6a-8fe6-4a2e-9c64-88f46c2a5747,Chris Mañon
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,a73ba214-dbf7-4da2-81a0-4ec4f47c59ca,Hollman Smith
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,d166790f-c91d-48c9-9d9f-4e35ba0a2fcf,Jason Edwards
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,d3228085-0441-4dbd-af57-19c6c5a1a067,Grant Huffman
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,d9bd0215-483f-4bf9-95ee-6ccf7bebaaa9,Miles Keeffe
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,deb48ec9-078b-4ee8-9f08-c465e31a0ac7,Kijani Wright
10,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,e2ad453b-fa3d-409c-934d-70e206be869b,Jaylen Carey
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,365737f6-1097-48dc-a86f-c2d27600ee15,Mason Gillis
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,61ecca46-a9ea-40fd-abd3-fdb30dac9b85,Stanley Borden
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,649143b8-d572-42ba-bd8e-199a8a37eaf6,Maliq Brown
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,6d43cd92-db02-4020-bde5-cb7ba9ef355b,Sion James
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,725f4c50-417e-4e9b-817c-b3e7b8167345,Isaiah Evans
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,80bf72fe-5f22-43e6-9a06-d46e340c3409,Tyrese Proctor
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,8c7eb91b-dd5a-4e01-8946-d9fc6218a7d8,Spencer Hubbard
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,99d4d024-f1dc-4aee-96e1-4eeeb47d687f,Kon Knueppel
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,9dd5bcf8-74b3-40d7-9173-bea73d0d8779,Cooper Flagg
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,a2ddef6d-8f1e-44d9-9e1a-8b4ef134351f,Patrick Ngongba II
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,bc2a3880-93b9-4de4-88fb-41f8a28de50a,Darren Harris
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,db1479e7-3202-4d61-9200-464259a04684,Neal Begovich
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,e33bbf34-b7ce-4101-b2e6-b8d2140cd2d0,Cameron Sheffield
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,e5f04229-5257-4047-8448-3918a7d0cccc,Khaman Maluach
1,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,f0f117de-9515-45a5-b8e0-a9e19398f38e,Caleb Foster
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,1e9ab482-48ad-4984-98a6-d7c7e7909dc8,Brody Kozlowski
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,1ead8b0e-79f5-40d5-a397-f291b92f9956,Kanon Catchings
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,2ffa0c7d-bad4-4f83-9560-1665ba9928a7,Elijah Crawford
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,33b0f3b8-b551-4305-b67e-a9680cd06c0b,Jared McGregor
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,34a47c8a-d817-40b2-8f4f-b4cfd2231a7d,Trevin Knell
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,4493bf09-c0d1-4d8d-9599-50daa56c5d17,Townsend Tripple
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,48c1121a-cfc7-40ad-8f84-108b63980dec,Dallin Hall
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,5f896364-a892-400d-85a3-2318d2f759ee,Dawson Baker
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,65c674d1-5711-46e1-9344-c2812c43feab,Fousseyni Traore
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,6e140e8e-25f7-4990-859f-bfc37ad9a185,Mawot Mag
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,7856e2e3-1db9-4478-9631-cb15d1fadb9d,Khadim Mboup
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,799b2919-705f-4d60-aeb3-6cbfc324c7e6,Keba Keita
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,95452594-42dd-4d28-966e-b61198bf5905,Richie Saunders
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,a7364d5f-6c1b-47ae-9ab6-49acfce96df4,Egor Demin
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,abc3e3d5-bd20-4da0-a645-085c081c1cb1,Trey Stewart
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,c3b77898-f963-4c31-8948-48ff378aaf84,Max Triplett
6,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,f8e0eb15-fe60-45b2-8496-731dd0450cc3,Mihailo Boskovic
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,0d7c2477-d43f-4cad-b6da-0fef4dcf7276,Dola Adebayo
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,1551badc-fde8-4056-b8a0-754341e42897,Javon Ervin
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,248fd87d-4e31-4dac-865d-1dcd3a2a6751,Dallas Hobbs
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,2ffd8dca-b66b-4fd3-b1ac-b6f32aca961f,Jaxon Hartman
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,304ad107-2f38-443c-a475-b0986fad815e,Xavier Lipscomb
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,34d13802-cc57-4c1e-9362-6296f82cfaa3,Abdou Khadre Kebe
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,5fb93e10-36f9-40a3-8852-312c5b5eb856,Terrell Ard Jr.
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,782a725c-2e28-4b21-adbf-f20b5a895fb7,Arlandus Keyes
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,834cb785-b3da-44fc-baa0-4eea2f583b03,Carmelo Pacheco
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,9f16c646-1f0e-4199-ade7-023de78e9df9,Patrick Haigh
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,a752e91e-082c-43db-8925-d9fa6d0b405e,Malcolm Dread
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,b8822b4f-2377-431d-a5aa-5c22711283b2,Elijah Espinosa
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,bd0ebe5f-c9fb-4fa9-9cdb-41945a34abea,Trey Wilson
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,d3fa803b-d178-4291-9d1a-5a7c951ca509,Jedy Cordilia
16,5fe4a398-1699-4442-a364-305b2f0ac01e,Mount St. Mary's,e066457b-467e-4516-8348-9d3ff1656702,Jonathan Ogunfuye
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,09934056-1872-48c7-aa39-9b130739793e,Brandon Jennings
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,1361bd4d-66cd-403d-bea1-66678a5ec678,Joe Bamisile
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,1a06c658-4da8-4638-a2c4-1155b714e52f,Martin Carrere
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,23d07fc5-cb2a-4ca3-b71f-9478e5af6c9f,Max Shulga
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,2de1ff2a-c456-4f54-a841-2c500642b3c7,Michael Belle
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,3ab0785f-a9f3-47a0-b2d4-7d792b1a518f,Luke Bamgboye
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,41681319-bf58-438b-b2cf-87c2fab9bac4,Terrence Hill Jr.
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,46b0b64c-3a40-4833-813a-b987995de7d1,Phillip Russell
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,5441beda-03a7-4863-985f-dc7fa8b6769c,Alphonzo Billups III
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,aac168f5-85db-43b5-b0ac-c0142eda8c64,Zeb Jackson
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,cf20f49a-6328-4907-a15d-6ca1b0b2811e,Obinnaya Okafor
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,d86c6bd2-9b5e-4f33-86ab-8ca31cd408a3,Jack Clark
11,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,f2c5f8a2-3739-4f36-8f39-fc4ab618d4de,Christian Fermin
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,08560642-9a4e-4784-b14d-dd7b5aacbd33,Trey Townsend
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,112ba67d-7e16-40ab-a959-3eadb76d4fa9,Sven Djopmo
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,28c3cbde-5b90-4d33-aa7f-2374d84e8db1,Will Kuykendall
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,3bd7eed0-a5ff-466c-9bf5-c423b254c426,Emmanuel Stephen
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,51ad6d93-b343-4452-9b44-95b604a6fd9f,Jackson Cook
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,5df0c38f-052c-4902-894c-ba29a55de30d,Addison Arnold
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,5f73bfbd-a1d2-4f91-aeb4-2b061596a9d5,Carter Bryant
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,644404c5-182b-4de9-a10e-26e1b72686ce,Luke Champion
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,75872464-437a-4008-9b6d-34475390c0a1,Anthony Dell'Orso
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,7956fd23-bb18-47ca-af7f-cc25dbd69c08,KJ Lewis
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,9061efb6-264b-448d-bce5-2df97467680e,Tobe Awaka
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,a868cf5a-4f94-4f73-abe4-8c8dc82abab8,Grant Weitman
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,ac0fdc86-3882-4f8d-a9ca-6230f51e73e4,Henri Veesaar
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,cbfe4d7c-3829-4f32-8b9c-393a2af2b6ff,Motiejus Krivas
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,cdb78b58-eb12-46a1-9150-a9ab8fea60cd,Conrad Martinez
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,d3e96fdc-5584-4a5b-9a19-a81e305867f3,Liam Lloyd
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,da8287c9-05c2-440e-89c4-a75e587d35a6,Jaden Bradley
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,de76d683-344b-400d-ad04-4934897a1c82,Jackson Francois
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,ecca0dc2-afc1-44c0-929d-6d55c71bfe7a,Will Menaugh
4,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,f05eedf9-895c-45a4-bd23-631b3dac9a91,Caleb Love
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,01e89694-ca6e-48f9-8f1d-71b48dcd3c74,Norchad Omier
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,031a5ffb-6818-4aef-a838-b65d261682bd,Josh Ojianwuna
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,14a99007-4084-4703-ab45-2bdb846d410b,Yanis Ndjonga
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,287b416f-2ba3-47fc-920a-1d0fd99ce99e,Davidson Hubbard
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,3a5f4ceb-cb96-4eb9-9714-023e36136063,Kaleb Jackson
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,3c2f1bbc-27aa-438c-adee-e18b9621f155,Robert O. Wright III
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,55562f61-e3f2-4802-9790-62c7e1838753,Jalen Celestine
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,57eb0442-1147-4dfe-9731-dae30c45afba,VJ Edgecombe
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,61929ed0-2d9a-4303-a5a8-65a70e5b482b,Langston Love
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,7490d45f-80d0-4c97-95e0-113106812db2,Omar Adegbola
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,827a447c-a273-403f-bdc9-8ea8f78e4e6f,Jeremy Roach
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,ab560329-b328-4b22-a2b9-79cc6eebd58d,Marino Dubravcic
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,c73134e4-86e1-4847-bdde-05c419df62e8,Jayden Nunn
9,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Baylor,e2cf2939-0fbe-46bd-aaed-277e3c503289,Jason Asemota
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,0b1a49c1-8db8-440f-be2e-694d6a6cf33d,Te'Jon Sawyer
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,11cf4e66-f950-4fe7-8d93-927aaefcfe49,Austin Patterson
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,21d51196-50c6-433d-8242-04609924bd7a,Jensen Bradtke
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,3ca8f9e5-1576-41e0-9d66-5e04422fa230,Brandon Whitney
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,42bf5c30-292a-40ca-b9fe-3387dc3a3b41,Chase Henderson
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,4e1bb7e2-5d08-4cf7-8786-af6e14cf3450,Amari Jedkins
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,67828290-0ab1-4656-81b9-9b1987446b21,Zack Davidson
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,7a1415f3-d443-43ac-b519-3f286ce4d702,Adam Shoff
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,973e7d3c-5f15-4996-b20a-94c89df8a27b,Malik Moore
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,976d8787-71c7-4979-a359-595f35c68020,Money Williams
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,a3ce0b30-b583-4c0d-80f0-380dc325b8d8,Jalen Foy
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,ac18dd77-9477-4497-afaa-293a16c30cea,Kai Johnson
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,ba7514ce-afc5-4e8d-9081-8b135146ceca,Jeremiah Dargan
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,d6015039-d6dc-4a73-aa4c-4dd02c679fd8,Connor Dick
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,e72b409e-4888-429c-a431-481e723737ed,Tyler Thompson
14,e3848467-66c0-41e5-8283-02e3586d8601,Montana,fc349a86-fbd0-4a5a-b79e-223ce49d36a7,Joe Pridgen
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,0070a0af-f7e4-4cdc-af19-e9dc678f498a,Brandon Angel
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,12ea9813-e136-4acd-9f23-534aa251c339,Jamari Phillips
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,189e86e1-04c7-40b3-97de-6d40c8786000,Jadrian Tracey
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,221573b7-7b17-476f-ad29-95a032953c36,TJ Bamba
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,2c3f0b73-e9c6-4d29-98f1-21d034743dee,Jayson Williams-Johnson
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,592318c1-f3ce-47ae-b470-b3b9dc61813d,Andre Warren
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,6cbfddc2-5948-4900-84b6-ed8d04b5b104,James Cooper
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,92961a5e-aab1-46d0-99fc-0dd03e2f93d3,Keeshawn Barthelemy
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,cd9f8889-72d7-4c95-83d1-d1a2647aa5e4,Kwame Evans Jr.
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,d32ff488-fa54-4ccb-82f8-5927ef1438fc,Supreme Cook
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,d607475d-da3f-45ac-a398-31b2e7f32737,Oleksandr Kobzystyi
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,d6f35db5-ab79-4d62-b29f-1eccb644762a,Mookie Cook
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,d9c87858-a593-4dcc-b349-7bb5bee715e1,Drew Carter
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,f0cef0c8-742c-4491-b950-f234c3aea836,Nate Bittle
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,f583d1b7-c6d8-4ba8-a4c3-5f5439b11c74,Luke Johnson
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,f8c0069d-e1ec-43b6-a8ba-cf4d647b51d1,Jackson Shelstad
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,f9a45186-143d-4f23-b04b-1dad77931509,Dezdrick Lindsay
5,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,fc2a65c4-ba36-45c6-88f7-1369054682a3,Ra'Heim Moss
13,56fe0ab2-e4f0-47b9-8726-9ce23ebcde20,Akron,19b175f7-9578-4ea3-8865-43aeb01e91ab,Eric Mahaffey
13,56fe0ab2-e4f0-47b9-8726-9ce23ebcde20,Akron,32831736-1960-481b-a9d3-14775644173a,Bowen Hardman
13,56fe0ab2-e4f0-47b9-8726-9ce23ebcde20,Akron,3406b09d-50e1-47f1-a8b6-41f617e5ae7e,Amani Lyles
